match_id,start_time,lobby_type,r1_hero,r1_level,r1_xp,r1_gold,r1_lh,r1_kills,r1_deaths,r1_items,r2_hero,r2_level,r2_xp,r2_gold,r2_lh,r2_kills,r2_deaths,r2_items,r3_hero,r3_level,r3_xp,r3_gold,r3_lh,r3_kills,r3_deaths,r3_items,r4_hero,r4_level,r4_xp,r4_gold,r4_lh,r4_kills,r4_deaths,r4_items,r5_hero,r5_level,r5_xp,r5_gold,r5_lh,r5_kills,r5_deaths,r5_items,d1_hero,d1_level,d1_xp,d1_gold,d1_lh,d1_kills,d1_deaths,d1_items,d2_hero,d2_level,d2_xp,d2_gold,d2_lh,d2_kills,d2_deaths,d2_items,d3_hero,d3_level,d3_xp,d3_gold,d3_lh,d3_kills,d3_deaths,d3_items,d4_hero,d4_level,d4_xp,d4_gold,d4_lh,d4_kills,d4_deaths,d4_items,d5_hero,d5_level,d5_xp,d5_gold,d5_lh,d5_kills,d5_deaths,d5_items,first_blood_time,first_blood_team,first_blood_player1,first_blood_player2,radiant_bottle_time,radiant_courier_time,radiant_flying_courier_time,radiant_tpscroll_count,radiant_boots_count,radiant_ward_observer_count,radiant_ward_sentry_count,radiant_first_ward_time,dire_bottle_time,dire_courier_time,dire_flying_courier_time,dire_tpscroll_count,dire_boots_count,dire_ward_observer_count,dire_ward_sentry_count,dire_first_ward_time,duration,radiant_win,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire
414,1430587780,1,7,2,525,1355,0,3,0,8,65,3,877,598,1,0,0,3,12,4,1534,1429,20,0,0,8,20,2,620,942,4,0,0,13,11,5,2140,1873,20,1,0,8,95,4,1512,1643,25,0,0,8,26,2,709,500,0,0,0,6,10,2,461,649,5,0,1,9,29,4,1676,744,6,0,1,9,35,4,1495,946,11,0,2,6,58.0,0.0,0.0,,151.0,-62.0,188.0,1,3,3,1,-26.0,,-78.0,194.0,7,5,2,1,9.0,1896,1,2047,1536,63,0
415,1430588250,7,98,5,2088,1219,9,0,0,6,30,3,866,773,1,0,0,9,93,3,1049,1561,15,1,0,8,25,5,2046,1589,15,2,0,6,22,3,1090,1406,7,2,0,8,69,3,901,786,5,0,2,6,31,5,2219,1027,12,0,0,8,39,2,406,602,4,0,1,8,37,3,948,578,2,0,1,6,73,3,1110,2131,23,0,1,9,99.0,0.0,4.0,,192.0,-58.0,184.0,0,3,2,0,-20.0,,-81.0,,3,3,2,0,7.0,2099,1,1982,384,63,48
416,1430588814,1,68,3,1157,831,5,0,0,9,12,4,1579,1776,25,1,0,11,85,3,943,1544,18,1,1,10,22,4,2143,1850,21,1,1,8,64,3,592,542,0,0,0,12,63,4,1279,1210,10,1,1,9,20,3,907,623,0,0,0,10,42,3,1277,1651,23,0,0,5,71,2,456,792,0,1,1,8,52,5,2084,1743,27,0,1,9,-35.0,0.0,2.0,,69.0,-84.0,217.0,4,4,3,1,16.0,146.0,-84.0,209.0,2,3,4,0,-38.0,2294,1,1972,1540,63,3
417,1430589343,7,14,4,1175,665,4,0,1,7,20,3,1002,1164,7,1,1,7,19,3,1319,1500,18,1,0,9,91,3,1317,860,1,0,0,2,72,3,1576,1554,13,1,0,7,73,3,1135,1389,11,1,1,6,59,5,1677,813,8,0,1,7,81,4,1981,1752,20,1,0,5,29,3,895,815,11,0,1,6,103,3,667,524,1,0,0,10,227.0,0.0,1.0,,3.0,-80.0,208.0,2,3,2,0,1.0,,-78.0,197.0,2,3,2,0,-20.0,2677,1,1540,6,15,3
418,1430589601,1,5,2,810,617,3,0,0,5,75,5,1893,1203,3,2,0,4,85,2,571,900,10,0,0,6,19,3,687,656,4,0,1,7,20,4,1758,952,10,0,0,10,26,3,839,750,1,0,0,6,11,5,2007,1362,21,0,1,7,72,3,1000,1296,16,0,0,6,25,2,569,898,1,1,1,7,53,5,1996,1255,19,0,0,11,122.0,0.0,1.0,,4.0,-83.0,240.0,4,4,4,0,-39.0,226.0,-73.0,181.0,3,3,2,1,-18.0,4288,0,0,512,48,0
419,1430589683,0,8,4,1110,1852,23,1,0,12,50,3,732,564,1,0,0,11,29,4,1601,922,9,0,2,8,57,3,642,714,1,0,0,6,22,5,1757,1393,20,0,1,8,1,3,1155,1728,19,1,0,7,20,3,592,1045,1,1,0,9,96,4,1696,617,3,0,1,5,97,5,2321,1680,21,1,0,7,25,3,826,673,0,0,0,7,50.0,1.0,5.0,,159.0,-75.0,180.0,5,3,2,0,-24.0,150.0,-86.0,201.0,4,2,3,0,-30.0,2133,0,0,1830,0,63
420,1430589715,7,90,4,1441,1854,9,3,0,7,95,5,2069,1119,15,0,0,5,6,3,1173,1308,20,0,0,8,102,3,822,743,6,0,1,10,54,4,1480,1551,9,0,0,9,9,3,1168,1137,8,1,0,6,25,5,1988,1036,9,0,0,2,62,4,1145,610,2,0,1,4,42,2,526,604,2,0,2,8,96,3,1013,1006,9,0,0,5,101.0,0.0,0.0,,,-69.0,,1,3,1,0,137.0,14.0,25.0,202.0,3,3,2,0,57.0,2128,1,2046,0,63,0
421,1430591247,1,26,3,926,695,4,0,0,10,11,5,2218,1879,29,0,0,11,48,4,1327,1504,24,0,0,10,7,2,501,813,0,1,0,8,51,3,739,898,0,0,0,9,101,2,722,539,2,0,0,9,97,5,1703,1232,16,0,0,5,60,2,342,625,5,0,0,11,99,3,1428,1728,31,0,0,9,61,4,1382,993,12,0,1,8,72.0,0.0,4.0,,139.0,-87.0,188.0,2,4,2,1,-40.0,71.0,-86.0,213.0,3,2,2,1,-41.0,2242,1,1828,6,63,3
422,1430591549,1,7,3,1081,895,1,0,0,6,17,4,1621,1511,21,0,1,6,101,2,692,500,0,0,0,9,93,4,1115,1299,20,0,0,9,51,4,1189,745,6,0,0,9,41,4,1395,1263,19,0,0,7,29,4,1723,873,9,0,0,6,13,5,2161,1665,17,1,0,6,26,3,804,726,3,0,0,7,31,3,693,725,2,0,0,8,173.0,1.0,7.0,,132.0,-83.0,204.0,4,3,2,0,32.0,107.0,-84.0,191.0,2,4,2,1,-33.0,2713,0,4,1958,3,63
423,1430591785,1,26,3,1065,991,0,1,0,9,30,2,334,669,1,0,0,7,28,4,1516,709,5,0,0,4,93,4,1189,1687,23,1,0,3,46,5,2231,1528,22,0,0,8,71,2,491,648,2,0,0,9,25,5,1882,1075,13,0,0,3,80,2,965,662,4,0,2,8,84,3,793,499,0,0,0,9,12,3,1040,1792,31,0,0,13,113.0,0.0,0.0,,137.0,-80.0,185.0,2,3,3,0,-39.0,99.0,-67.0,,3,3,1,0,19.0,1616,1,1982,1796,63,51
424,1430591984,7,67,3,741,1559,26,0,0,11,75,3,705,558,0,0,0,6,52,5,2130,1306,20,0,0,6,26,2,690,585,2,0,0,8,104,2,453,538,1,0,0,4,96,4,1353,764,4,0,0,6,54,4,1183,1744,31,0,0,3,20,2,461,550,1,0,0,8,57,2,533,500,0,0,0,8,39,5,1647,1177,13,0,0,7,,,,,177.0,-86.0,212.0,0,2,2,0,13.0,150.0,-82.0,183.0,1,2,2,1,-43.0,2452,0,0,1975,0,63
425,1430592539,1,7,4,1260,1324,9,1,0,9,100,2,606,631,2,0,0,7,68,2,514,547,1,0,0,8,39,4,1496,1009,11,0,0,7,19,3,1159,1510,23,0,0,8,85,3,840,618,3,0,0,6,72,3,888,929,8,0,1,11,13,5,2184,1893,32,0,0,8,52,4,1560,1397,22,0,0,10,26,1,413,523,1,0,0,9,262.0,0.0,0.0,,39.0,-83.0,202.0,2,3,2,0,9.0,119.0,-86.0,180.0,8,3,3,0,-21.0,3174,1,1847,416,63,60
426,1430592541,1,67,4,1491,1351,16,1,1,7,17,4,1569,1527,13,2,2,9,7,3,917,1211,0,1,0,13,110,4,1161,819,9,0,0,8,5,2,914,1210,2,1,1,10,72,2,248,904,1,1,2,9,11,5,2247,1878,25,0,0,10,39,4,1847,1230,18,0,0,7,100,3,892,1384,0,2,2,14,51,5,1752,1408,14,1,1,12,29.0,1.0,8.0,,255.0,-86.0,262.0,8,5,3,1,-42.0,168.0,-82.0,216.0,6,4,2,0,-30.0,1444,1,1975,2038,63,63
427,1430592611,1,8,4,1342,1894,32,0,0,8,2,5,1934,2215,14,3,2,8,78,5,1653,1691,17,2,1,8,86,3,858,558,0,0,0,10,75,3,728,859,1,0,2,11,39,4,1547,664,4,0,0,7,22,2,619,690,1,0,2,8,26,2,1051,1273,0,1,1,7,73,4,1606,2029,14,1,2,11,97,5,2252,2192,16,3,0,9,127.0,0.0,1.0,,117.0,-88.0,,4,5,2,1,6.0,82.0,-88.0,181.0,5,3,2,1,-39.0,2429,1,1974,1796,63,51
428,1430592776,1,16,4,1512,1054,11,0,0,6,96,3,1496,1346,20,0,0,8,35,4,1782,1299,18,0,1,10,101,3,985,1181,6,1,1,9,66,3,816,889,15,0,1,8,13,5,2007,1358,12,1,0,8,15,4,1738,1586,26,0,1,11,20,2,918,768,3,0,0,11,38,3,1123,1411,14,1,0,8,85,4,1076,961,1,1,0,9,4.0,0.0,3.0,,,-70.0,239.0,2,5,2,0,15.0,219.0,-53.0,,6,4,3,1,-21.0,1724,0,1542,1974,3,63
429,1430592934,1,29,4,1624,1196,16,0,0,6,11,5,2473,2312,20,2,0,10,93,3,1184,1786,29,0,0,8,31,1,342,656,4,0,0,7,26,3,919,527,0,0,0,11,19,3,1057,879,8,0,1,4,30,3,1027,552,2,0,0,8,91,3,872,655,0,0,1,2,104,3,1162,1614,27,0,0,7,110,3,1123,659,4,0,0,5,239.0,0.0,1.0,,189.0,-86.0,180.0,2,3,3,1,12.0,2.0,-56.0,,1,4,2,1,-7.0,2853,1,1828,260,63,51
431,1430593491,1,95,3,1100,912,10,0,0,6,7,2,476,500,0,0,0,3,52,4,1769,1557,22,0,0,10,75,3,862,1462,1,3,0,15,97,3,1103,719,2,0,0,5,85,2,524,536,1,0,2,6,60,3,593,620,3,0,0,9,11,4,1337,1015,10,0,1,8,25,4,1614,1379,21,0,0,7,72,4,1610,1639,28,0,0,10,99.0,0.0,3.0,,130.0,-87.0,221.0,1,5,3,2,-37.0,295.0,-80.0,197.0,4,3,3,0,-35.0,3418,1,1542,384,59,48
433,1430593673,1,97,3,1120,1014,9,0,1,6,19,3,1209,1560,23,0,1,7,22,4,1743,1174,17,0,0,5,91,3,758,599,0,0,2,3,57,2,493,579,1,0,0,13,106,5,2523,2106,9,3,0,14,101,3,1061,679,1,0,0,7,30,3,698,600,5,0,0,5,29,4,1228,1115,15,0,0,5,42,3,927,1697,24,1,0,9,117.0,1.0,5.0,,2.0,-78.0,193.0,4,2,4,0,-28.0,134.0,-55.0,212.0,3,5,1,0,11.0,2410,0,384,1958,48,63
434,1430593904,0,70,3,683,877,8,0,0,5,100,5,2290,2246,6,5,0,8,3,1,571,652,1,0,1,9,67,2,937,1108,5,1,1,5,98,5,2631,2073,26,1,0,9,97,5,1727,1301,19,0,1,6,2,3,1102,1226,12,0,1,8,26,3,570,617,0,0,2,9,110,4,1263,1332,10,1,2,9,92,3,782,1019,2,1,1,9,-29.0,1.0,8.0,,201.0,-82.0,,2,2,1,1,204.0,123.0,-88.0,184.0,7,3,3,1,13.0,1992,1,1972,0,63,0
435,1430594700,1,4,3,1066,1224,13,1,1,9,19,3,961,1221,18,0,1,6,35,5,2109,1323,17,0,0,9,84,3,790,844,0,1,0,11,40,4,1602,1076,13,0,0,8,15,4,1654,1094,7,1,0,7,27,3,612,538,3,0,0,6,81,4,1665,1217,16,0,0,5,99,4,1526,1580,10,1,1,5,91,2,689,805,2,0,1,9,227.0,1.0,8.0,,,-85.0,,4,5,2,0,-29.0,148.0,-83.0,205.0,4,4,3,2,-10.0,1441,1,2046,6,63,3
436,1430594860,7,101,3,647,706,4,0,0,8,4,3,857,1507,15,1,0,9,43,4,1736,1112,15,0,0,8,49,3,1020,793,5,0,0,2,26,3,917,711,3,0,0,8,1,3,970,1676,26,0,0,4,59,5,1917,946,6,0,0,6,75,2,452,649,1,0,0,6,98,4,1678,937,5,0,1,6,71,3,885,690,1,0,0,3,133.0,0.0,1.0,,4.0,-83.0,,0,5,2,0,-23.0,297.0,-81.0,,1,1,2,0,-39.0,2776,1,1972,4,63,3
437,1430595869,7,110,5,1860,1402,10,0,0,7,112,2,452,585,3,0,0,11,18,5,1779,1653,28,0,0,8,91,1,315,599,0,0,0,2,97,5,1893,1387,22,0,0,6,63,4,1557,1289,20,0,0,10,74,5,2076,1420,19,0,0,6,101,2,574,557,0,0,0,11,96,4,1328,1010,10,0,0,9,33,4,1320,1246,22,0,0,7,219.0,0.0,0.0,,3.0,-83.0,238.0,1,3,3,1,-20.0,,-85.0,188.0,3,4,4,0,-39.0,2325,1,1959,0,63,0
438,1430596055,1,72,3,917,1106,15,0,2,9,112,2,451,727,0,0,3,9,96,3,1531,900,10,0,0,6,13,5,1855,1479,18,0,0,6,57,2,604,910,0,2,1,7,6,4,1178,2050,21,2,0,13,15,5,2032,1341,20,0,1,9,92,3,946,1179,0,2,0,10,79,2,611,965,0,1,1,11,49,4,1845,1596,18,1,0,8,-17.0,1.0,5.0,,111.0,-87.0,289.0,2,3,2,1,0.0,44.0,-76.0,183.0,3,5,3,0,19.0,2167,0,1536,1959,0,63
439,1430596448,0,75,0,494,833,0,1,0,8,95,0,935,1693,26,0,0,7,17,0,1606,965,9,0,2,3,20,0,835,623,1,0,0,6,99,0,1902,1379,8,2,0,7,67,0,1920,1666,21,0,0,9,25,0,656,636,3,0,2,11,93,0,1795,1407,6,2,0,9,96,0,1251,585,2,0,1,11,41,0,792,536,1,0,0,1,83.0,0.0,0.0,,5.0,-86.0,,2,2,2,0,-5.0,,-77.0,240.0,4,1,2,0,15.0,2142,1,1983,0,63,0
440,1430596718,1,11,5,1894,1474,20,0,1,7,75,3,881,573,3,0,1,7,7,1,229,572,2,0,0,9,96,4,1665,991,12,0,1,8,17,4,1388,1564,26,0,0,7,21,4,1838,1593,10,2,0,7,94,4,1274,1749,23,1,0,10,101,3,721,693,0,0,0,8,26,2,543,715,1,0,0,7,29,4,953,654,3,0,0,6,-1.0,1.0,5.0,,163.0,-85.0,188.0,3,3,2,2,-26.0,72.0,-85.0,190.0,2,5,2,1,-37.0,1661,0,1974,1974,63,63
441,1430596741,1,86,2,592,917,0,1,0,10,26,1,140,550,2,0,1,7,93,5,1817,1897,23,1,0,11,74,5,2277,1850,22,1,0,7,110,3,979,874,8,0,0,8,7,2,310,526,1,0,1,9,29,3,1016,664,4,0,1,6,41,3,1045,1603,27,0,0,9,101,3,658,500,0,0,0,9,17,4,1523,1509,13,1,1,10,180.0,1.0,9.0,,,-85.0,194.0,3,4,3,1,-24.0,186.0,-86.0,,4,3,3,2,-38.0,1575,1,2047,1824,63,60
442,1430597240,1,6,4,1305,780,7,0,0,5,46,4,1822,1436,21,0,0,9,26,3,648,799,0,1,0,11,39,5,1820,1295,15,0,0,9,60,2,601,588,2,0,0,8,7,2,510,541,1,0,0,11,13,5,1844,1526,21,0,0,10,18,3,941,1556,26,0,0,11,25,2,583,500,0,0,0,7,64,4,1591,857,9,0,1,12,201.0,0.0,2.0,,136.0,-82.0,181.0,2,5,5,1,-21.0,185.0,-80.0,198.0,4,4,2,1,-30.0,1810,1,1972,1798,63,51
444,1430599530,1,14,5,2146,2013,16,2,0,9,60,5,1606,1009,10,0,1,5,8,3,891,927,9,0,0,7,26,3,741,861,0,0,0,11,85,3,915,1221,2,3,1,14,37,3,621,535,1,0,2,8,75,2,644,721,1,1,1,7,21,5,2001,1432,23,0,0,6,69,4,1883,1339,10,1,2,10,12,3,992,1214,20,0,0,9,67.0,0.0,0.0,,72.0,-86.0,206.0,3,4,3,1,-31.0,,-81.0,,6,2,2,0,16.0,1772,1,1983,1796,63,55
445,1430599859,1,50,2,467,499,1,0,1,5,11,5,2138,1836,31,0,0,8,7,1,319,499,0,0,1,13,99,4,1137,1219,11,1,2,9,93,3,1082,1207,17,0,1,7,41,4,1984,2023,16,2,0,13,110,3,1160,1269,11,1,0,8,87,3,1038,1223,0,1,1,13,25,5,1784,1342,16,0,0,6,85,3,846,874,3,1,0,7,-8.0,1.0,9.0,,112.0,-72.0,196.0,5,3,4,1,45.0,94.0,-78.0,244.0,4,4,2,2,-26.0,1692,1,1983,1952,63,60
446,1430600696,1,34,4,1480,1408,22,0,0,4,22,2,475,784,7,0,0,10,62,3,787,687,3,0,0,8,59,4,1625,1348,18,0,0,8,7,2,393,786,0,1,0,10,2,4,1855,1566,19,0,0,8,87,2,609,535,1,0,0,8,91,2,520,897,1,0,1,3,46,4,1804,1359,19,0,0,8,41,4,1496,1662,28,0,0,12,,,,,,-81.0,225.0,2,5,3,1,-35.0,45.0,-86.0,,1,4,2,2,-27.0,1898,0,1920,1974,59,63
447,1430600809,0,39,5,1595,1103,13,0,1,6,73,2,567,805,9,0,1,6,19,4,1306,901,10,0,0,7,30,2,464,562,2,0,3,8,51,3,1346,767,7,0,1,6,93,4,1430,1593,17,1,0,14,46,5,2574,1943,24,1,0,7,5,4,1089,1509,1,3,0,13,81,4,1446,1808,29,0,0,10,91,3,1014,966,2,1,0,4,4.0,1.0,7.0,,173.0,-79.0,296.0,3,3,3,1,-22.0,14.0,-86.0,,2,5,3,0,12.0,1604,0,0,2047,0,63
448,1430601106,1,49,4,1774,1212,13,0,0,7,110,3,965,577,2,0,1,8,7,3,908,792,1,0,0,9,90,3,769,681,2,0,0,7,17,4,1316,2003,23,2,0,10,112,2,511,500,0,0,0,9,55,4,1073,785,7,0,2,7,39,5,1994,1639,20,1,0,11,20,2,511,632,4,0,0,9,93,4,1619,1799,28,0,0,11,56.0,0.0,4.0,,28.0,-86.0,180.0,1,3,2,0,-24.0,131.0,-84.0,182.0,4,2,3,1,-1.0,2127,0,1924,1974,51,63
449,1430601528,1,60,2,594,1001,0,2,0,4,26,3,900,813,0,0,0,9,25,5,2151,1339,16,0,0,8,48,3,1379,1339,20,0,0,9,39,2,684,621,3,0,2,7,9,4,1378,2285,30,2,0,12,22,3,662,716,5,0,0,4,51,2,631,697,5,0,1,6,20,3,821,773,0,0,0,14,11,5,2023,1616,23,0,1,10,45.0,1.0,5.0,,175.0,-87.0,186.0,3,4,2,0,-17.0,48.0,-87.0,182.0,5,5,3,0,-48.0,1943,0,1796,2038,51,63
450,1430601696,1,5,2,466,566,2,0,0,6,39,5,2101,1200,14,0,0,7,72,4,1340,1053,13,0,0,10,84,2,470,542,0,0,0,10,29,4,1444,1160,9,1,0,6,35,4,1831,1214,17,0,0,9,42,4,1592,1691,29,0,0,6,2,3,708,922,18,0,1,6,26,2,492,500,0,0,0,8,22,5,1915,1566,13,0,0,6,-9.0,0.0,4.0,,110.0,-81.0,198.0,1,2,3,1,6.0,59.0,-85.0,269.0,0,3,2,0,16.0,1427,0,1572,2047,15,63
451,1430601985,0,53,4,1561,1288,11,0,0,8,72,4,1435,2266,14,5,1,15,86,4,1255,1319,0,1,0,12,100,5,1850,1567,16,0,1,7,20,3,690,1221,2,2,0,12,79,3,753,1261,0,1,2,14,7,2,587,665,1,0,3,11,25,5,1821,1364,21,0,1,7,80,5,2251,1470,21,0,0,6,73,3,1062,1470,11,1,2,7,-13.0,0.0,1.0,,102.0,-87.0,210.0,6,5,3,0,6.0,135.0,-84.0,181.0,9,2,4,1,-32.0,3353,0,6,1796,3,55
452,1430602468,1,71,4,1467,1373,10,1,0,5,58,4,1238,753,3,0,0,11,70,4,1542,1429,12,0,2,8,74,4,1506,1338,16,0,1,8,98,5,1826,1450,19,0,0,7,99,4,1618,1412,23,0,0,6,30,3,755,602,2,0,1,8,91,3,772,880,0,1,0,7,47,5,2056,1922,20,2,0,13,96,4,1369,1663,24,0,0,7,189.0,1.0,8.0,,171.0,-88.0,182.0,2,4,2,0,-42.0,1.0,-77.0,203.0,2,4,3,0,-48.0,3740,0,1540,1796,3,63
453,1430602539,1,19,4,1551,1673,29,0,0,8,86,2,802,705,7,0,0,6,60,2,576,499,0,0,1,5,26,2,578,607,1,0,0,8,22,5,1647,1565,24,0,1,9,49,5,1977,1892,16,2,0,7,25,2,430,707,0,0,0,9,16,2,1080,1019,14,0,0,3,51,3,734,660,4,0,0,8,72,4,1908,1707,30,0,0,9,141.0,1.0,5.0,,34.0,-74.0,181.0,5,4,2,1,-49.0,84.0,-81.0,181.0,0,5,2,0,129.0,2744,1,1312,1536,60,0
454,1430602853,1,74,5,2293,1669,26,0,0,8,72,3,885,1750,23,1,0,16,25,3,689,571,0,0,1,7,79,2,484,589,0,0,2,10,29,5,1919,1651,27,0,0,10,53,5,2132,1771,27,0,0,9,22,5,2029,1632,26,0,0,7,7,2,381,834,0,1,0,9,86,2,617,500,0,0,1,6,1,3,1250,1585,13,2,0,10,112.0,0.0,1.0,,,-78.0,295.0,3,3,2,1,-18.0,38.0,-86.0,209.0,2,5,2,0,-45.0,3499,0,0,1796,0,51
455,1430603153,0,7,2,665,840,1,0,1,7,5,2,550,609,4,0,1,10,98,5,2179,1925,19,2,0,8,22,5,2169,1589,18,1,0,7,67,4,1567,1620,25,0,0,8,49,5,1929,1394,22,0,0,6,71,4,1099,1136,5,1,0,8,18,4,1582,1063,14,0,1,7,97,3,721,1007,5,1,0,6,27,2,451,523,1,0,2,10,124.0,0.0,2.0,,52.0,-83.0,292.0,2,4,2,0,-38.0,105.0,-69.0,,4,3,2,0,156.0,1492,1,2047,256,63,48
456,1430603175,7,25,2,692,595,0,0,0,9,23,4,1787,1159,11,0,1,6,22,4,1539,1156,11,1,1,5,36,4,1675,1540,26,0,0,10,84,2,646,826,5,0,0,6,7,1,500,777,0,0,0,8,68,3,799,734,0,1,0,9,70,4,1452,1733,26,0,0,10,29,3,1347,667,4,0,0,7,47,5,1828,1854,23,1,1,9,69.0,1.0,9.0,,141.0,-85.0,202.0,3,5,2,1,-30.0,,-85.0,230.0,2,5,2,1,6.0,3802,0,0,1828,0,63
457,1430604036,0,50,3,875,679,4,0,1,10,99,4,1318,1494,7,2,0,13,109,4,1247,1020,13,0,0,8,7,3,1147,904,2,0,0,7,59,5,2224,1260,19,0,0,5,73,4,1100,2205,24,0,1,6,85,4,1625,1213,14,1,0,7,84,2,507,529,1,0,1,8,75,3,772,500,0,0,0,11,97,4,1521,679,3,0,0,5,145.0,0.0,1.0,,,-86.0,,1,3,0,0,,260.0,-85.0,298.0,5,1,2,1,21.0,2238,0,454,1796,51,59
458,1430604393,1,26,3,902,612,3,0,0,6,65,5,1744,1152,15,0,0,9,54,4,1675,1729,25,1,0,6,7,1,288,621,0,0,0,10,96,4,1233,809,8,0,1,5,22,5,2006,1635,17,1,0,11,87,2,595,626,3,0,0,7,51,4,1521,654,4,0,1,6,102,2,719,545,0,0,0,8,28,4,1338,1682,29,0,0,5,1.0,1.0,5.0,,,-46.0,,2,2,3,1,-13.0,43.0,-80.0,181.0,1,2,2,1,-9.0,1626,0,1828,1982,63,63
459,1430604449,0,74,5,1815,1364,22,0,1,6,110,4,1447,784,7,0,0,5,7,3,854,611,2,0,0,8,41,4,1400,1762,29,0,0,5,20,1,347,780,0,1,0,8,14,5,1958,1343,11,1,0,3,26,3,904,980,2,0,0,8,33,3,991,955,9,0,1,9,63,4,1415,1861,22,0,0,13,29,3,1067,730,5,0,0,8,,,,,,-82.0,,0,3,2,0,-33.0,16.0,-84.0,225.0,2,4,2,0,19.0,2553,0,4,1846,3,63
460,1430604709,1,82,4,1872,1731,26,0,0,1,96,1,185,536,1,0,2,8,75,3,644,1114,0,2,0,12,106,5,2026,1383,18,0,0,7,7,1,63,548,0,0,1,3,66,3,953,1124,19,1,0,9,22,5,1781,1562,24,0,0,8,52,3,970,983,1,2,0,3,60,3,923,773,4,0,2,7,12,4,1375,1909,33,0,0,11,-18.0,0.0,2.0,,102.0,-87.0,180.0,3,4,3,0,-37.0,44.0,-82.0,180.0,1,4,3,1,-48.0,1780,0,1536,2038,0,63
461,1430604925,1,29,5,1886,1610,13,1,0,10,21,5,1857,1500,19,0,0,5,18,3,1090,1168,13,0,1,12,31,3,911,797,2,1,1,7,75,3,1021,616,1,0,0,7,57,3,787,795,1,0,0,15,20,3,883,894,2,1,0,12,25,4,1733,1276,19,0,0,7,8,3,877,1172,16,0,1,10,14,3,931,1156,8,1,1,9,2.0,1.0,6.0,,85.0,-86.0,,5,5,2,0,-1.0,136.0,-80.0,,6,3,2,0,6.0,2153,0,1572,2046,15,63
462,1430605103,1,22,5,2033,1402,19,0,0,7,35,3,1026,821,8,0,0,8,110,5,1821,809,8,0,1,6,64,2,608,614,4,0,0,7,31,2,424,500,0,0,1,2,2,5,2558,1687,17,1,0,8,74,5,2059,945,11,0,0,8,36,2,701,763,3,0,0,7,30,2,682,848,0,1,0,7,48,3,733,1257,17,0,0,6,135.0,1.0,8.0,,65.0,-69.0,292.0,0,4,2,0,-10.0,,-57.0,,2,2,2,0,67.0,2427,0,1540,2038,51,63
464,1430605902,1,93,4,1481,1579,20,0,1,9,34,3,1203,1142,16,0,0,4,110,1,371,544,1,0,0,5,9,1,237,554,0,0,1,10,3,2,505,542,1,0,0,10,26,2,401,500,0,0,0,6,96,4,2066,1349,11,1,0,8,92,2,416,500,0,0,0,8,39,5,2121,2042,26,1,0,8,6,4,1471,1253,19,0,0,8,169.0,1.0,8.0,,73.0,-87.0,214.0,1,2,2,0,-40.0,127.0,-61.0,247.0,2,4,2,1,-40.0,3019,0,1536,2022,0,63
465,1430606347,7,6,3,1223,1217,17,0,0,9,47,4,1358,1105,5,1,1,4,102,2,724,778,2,1,0,11,25,2,474,585,0,0,0,8,71,3,1113,1177,7,1,0,6,7,3,602,692,0,0,1,6,41,4,1889,1919,32,0,0,9,88,3,692,575,2,0,1,6,39,4,1603,1808,14,1,1,7,26,3,716,691,6,0,0,9,,,,,47.0,-73.0,211.0,3,4,2,1,35.0,90.0,-71.0,,6,4,2,0,-38.0,1973,0,0,1975,0,63
466,1430606467,7,97,3,991,776,7,0,0,6,39,5,2169,1728,17,1,0,10,26,3,729,499,0,0,0,5,44,3,791,783,7,0,0,3,68,2,435,572,3,0,0,7,96,4,1365,1049,11,0,0,9,19,4,1496,1034,11,0,1,4,93,4,1499,1305,20,0,0,14,45,3,608,499,0,0,0,5,101,3,650,575,1,0,0,10,194.0,0.0,1.0,,151.0,-74.0,,4,3,2,0,13.0,93.0,-84.0,,2,3,2,0,0.0,2159,0,0,2039,0,63
468,1430607075,1,101,2,906,858,11,0,0,10,22,5,1770,1399,17,0,0,7,110,3,957,871,7,1,0,7,38,2,525,500,0,0,1,7,72,3,1360,1797,32,0,0,10,7,2,303,676,4,0,0,12,61,3,1073,972,12,0,1,9,92,3,940,797,5,0,0,8,6,4,1528,2189,33,1,0,7,74,5,2166,1644,26,0,0,11,99.0,1.0,8.0,,46.0,-90.0,192.0,3,4,2,1,-53.0,,-83.0,215.0,1,3,3,1,-49.0,2066,0,1536,2047,3,63
469,1430607132,1,26,2,480,713,1,0,0,8,25,3,944,591,0,0,0,5,85,4,1452,575,2,0,0,5,54,3,944,1863,28,1,0,6,13,4,1611,1197,8,1,0,6,72,5,2210,1739,28,0,0,9,66,4,1529,1411,30,0,0,4,59,4,2069,1549,26,0,1,4,96,4,1691,810,5,0,1,6,7,3,670,687,5,0,0,7,-2.0,0.0,4.0,,81.0,-84.0,,2,3,2,1,-33.0,,-70.0,,1,2,1,0,-29.0,971,0,1958,1983,63,63
